年,月,日,時,笠間市役所,宇都宮市中央生涯学習センター,栃木県林業センター,日光特別地域気象観測所,群馬県衛生環境研究所,群馬県林木育種場,さいたま市役所,飯能市役所,寄居町役場,東邦大学,千葉県環境研究センター,千葉県森林研究センター,君津市糠田測定局,東京都多摩小平保健所,独立行政法人森林総研多摩森林科学園,神奈川県庁分庁舎,川崎生命科学・環境研究センター,神奈川県自然環境保全センター
2015,5,25,17,41,24,24,4,143,53,41,16,4,12,4,0,4,16,16,12,12,16
2015,5,25,18,12,53,8,4,69,16,49,0,213,0,12,12,4,16,8,0,4,12
2015,5,25,19,4,86,8,4,73,36,61,12,106,4,4,4,0,164,16,8,8,12
2015,5,25,20,12,8,12,16,41,32,16,8,16,0,0,8,0,41,4,24,0,16
2015,5,25,21,32,16,0,12,53,4,4,0,0,0,0,8,4,16,0,0,0,16
2015,5,25,22,0,8,4,4,24,0,0,16,16,0,4,0,0,0,0,0,4,16
2015,5,25,23,12,12,8,4,73,4,4,4,8,0,0,0,4,0,4,4,4,4
2015,5,25,24,0,12,0,4,16,0,0,0,32,0,4,4,12,0,0,0,0,8
2015,5,26,1,4,0,0,8,8,4,0,0,0,0,4,0,0,0,0,4,12,4
2015,5,26,2,4,4,0,4,24,0,4,8,4,12,4,4,4,0,0,0,4,4
2015,5,26,3,8,8,4,16,20,4,0,4,8,4,4,8,0,0,4,4,8,20
2015,5,26,4,0,4,0,8,8,0,4,4,12,0,12,4,8,0,0,12,12,8
2015,5,26,5,0,4,8,0,12,0,4,0,0,0,32,0,4,0,0,4,8,0
2015,5,26,6,0,12,12,4,24,0,4,0,0,4,8,4,0,0,4,4,8,4
2015,5,26,7,4,65,12,8,41,0,266,41,122,8,24,0,4,41,12,41,73,4
2015,5,26,8,4,20,12,49,118,8,381,12,176,8,49,8,4,118,12,49,65,12
2015,5,26,9,16,147,8,20,86,8,155,16,28,16,12,24,12,114,12,41,16,53
2015,5,26,10,4,61,4,24,135,28,77,16,49,8,8,32,4,41,28,45,32,32
2015,5,26,11,24,188,12,12,237,,,20,114,28,4,45,0,16,8,28,151,28
2015,5,26,12,12,122,24,4,315,28,,24,65,8,12,94,12,4,4,45,77,32
2015,5,26,13,4,77,16,12,262,32,,16,77,4,8,24,0,12,20,49,41,28
2015,5,26,14,32,65,20,16,418,28,,24,155,0,36,41,8,36,20,65,57,36
2015,5,26,15,20,110,28,8,364,24,,28,229,16,57,41,8,12,20,73,90,16
2015,5,26,16,57,,20,4,446,86,,12,151,4,36,16,8,28,12,28,69,16
2015,5,26,17,45,,12,12,397,16,,16,65,16,,32,0,8,20,77,159,12
2015,5,26,18,28,,24,8,319,24,,24,57,20,,28,8,4,16,94,41,32
2015,5,26,19,49,,32,41,266,16,,4,172,4,,12,4,24,4,65,20,20
2015,5,26,20,12,,24,32,168,12,,4,24,8,,28,0,57,8,12,20,16
2015,5,26,21,8,,16,53,77,24,,16,45,8,,4,12,98,0,20,8,12
2015,5,26,22,8,,12,36,65,4,,8,36,0,,8,0,24,12,16,16,8
2015,5,26,23,4,,4,12,41,8,,8,127,4,,4,4,16,0,20,12,0
2015,5,26,24,8,,8,8,69,0,,8,69,8,,4,4,0,12,12,8,4
2015,5,27,1,16,,0,28,32,16,,12,73,0,,0,0,0,4,16,12,0
2015,5,27,2,12,,4,4,77,4,,4,57,4,,8,12,0,0,8,12,0
2015,5,27,3,4,,4,12,45,8,,0,12,8,,12,0,4,8,4,8,8
2015,5,27,4,4,,4,8,36,41,,0,16,0,,4,0,4,8,4,20,4
2015,5,27,5,4,,12,32,53,8,,0,28,0,,0,0,0,0,0,0,0
2015,5,27,6,0,,8,20,32,8,,8,45,4,,4,0,28,0,8,12,0
2015,5,27,7,4,,20,28,65,24,,24,106,20,,16,4,32,12,57,24,0
2015,5,27,8,16,,8,32,73,16,,16,36,4,,36,4,8,8,57,12,45
2015,5,27,9,28,,20,12,196,24,,28,36,4,,32,8,16,20,36,28,36
2015,5,27,10,45,,41,61,102,28,,28,86,4,,24,28,45,24,65,65,102
2015,5,27,11,36,,32,16,217,24,,36,61,12,,32,8,28,32,57,53,57
2015,5,27,12,16,,41,8,459,77,,24,4,12,,49,12,4,12,69,45,73
2015,5,27,13,24,,41,0,164,36,,28,49,8,,24,32,0,8,53,82,86
2015,5,27,14,16,,28,4,49,49,,24,20,8,,32,8,16,24,45,32,28
2015,5,27,15,20,,20,0,143,49,,8,53,12,,12,16,20,24,57,65,53
2015,5,27,16,28,,49,12,164,94,,12,4,8,,12,32,12,16,61,16,28
2015,5,27,17,36,,20,12,82,65,,12,28,0,,4,4,4,12,28,41,32
2015,5,27,18,12,,53,20,73,36,,8,24,4,,8,4,8,12,49,41,8
2015,5,27,19,61,,20,28,57,49,,28,16,4,,8,20,12,8,16,16,4
2015,5,27,20,41,,8,16,53,61,,45,20,0,,16,41,0,16,8,4,8
2015,5,27,21,12,,24,4,41,73,,28,12,4,,16,20,0,16,12,49,0
2015,5,27,22,4,,28,8,41,102,,8,8,4,,4,4,0,12,4,8,4
2015,5,27,23,8,,12,0,45,16,,12,4,0,,0,0,0,4,12,24,4
2015,5,27,24,0,,8,16,106,36,,24,16,4,,0,0,4,12,12,12,82
2015,5,28,1,8,,8,12,90,8,,4,12,0,,8,0,4,4,0,0,86
2015,5,28,2,0,,8,0,77,12,,4,135,0,,4,0,0,0,0,4,8
2015,5,28,3,0,,4,4,65,20,,8,16,0,,8,0,0,4,4,0,12
2015,5,28,4,8,,4,8,36,28,,20,4,0,,0,4,0,4,4,4,8
2015,5,28,5,4,,4,16,16,24,,16,12,0,,0,0,4,12,8,4,0
2015,5,28,6,4,,8,0,16,28,,4,8,0,,0,0,0,0,0,8,4
2015,5,28,7,12,,12,0,41,32,,8,12,4,,12,0,4,4,16,16,4
2015,5,28,8,0,,4,12,82,65,,69,0,4,,4,4,57,16,106,61,0
2015,5,28,9,8,,90,8,32,28,,73,200,4,,12,122,250,16,36,98,16
2015,5,28,10,49,,73,8,98,184,,28,135,12,,12,16,225,57,65,41,57
2015,5,28,11,73,,12,8,110,90,,32,82,20,,28,4,131,8,49,139,41
2015,5,28,12,28,,24,0,118,225,,8,106,20,,8,24,73,16,28,110,36
2015,5,28,13,12,,41,8,69,114,,20,32,0,,8,0,49,32,24,49,36
2015,5,28,14,36,,28,8,65,86,,8,12,4,,16,20,45,16,61,77,8
2015,5,28,15,8,,16,4,110,45,,12,4,0,,36,16,32,0,16,77,20
2015,5,28,16,8,,32,8,61,106,,16,16,28,,4,24,57,12,53,102,16
2015,5,28,17,28,,32,8,69,114,,20,24,8,,8,20,98,12,41,49,8
2015,5,28,18,20,,36,8,73,82,,69,24,20,,4,12,36,20,20,65,0
2015,5,28,19,16,,65,20,73,65,,20,28,0,,4,8,86,0,61,41,4
2015,5,28,20,8,,16,4,73,20,,8,41,8,,4,4,0,8,16,36,0
2015,5,28,21,0,,16,32,24,8,,20,90,0,,0,0,16,0,4,8,0
2015,5,28,22,4,,16,0,12,4,,4,0,4,,4,143,0,4,0,8,0
2015,5,28,23,0,,4,4,90,8,,0,12,0,,0,147,0,0,0,8,0
2015,5,28,24,0,,0,4,24,16,,4,0,4,,4,0,0,0,4,0,4
2015,5,29,1,0,,0,0,8,8,,4,12,0,,0,4,0,0,4,4,0
2015,5,29,2,0,,0,0,12,0,,4,8,4,,4,0,0,0,0,0,0
2015,5,29,3,0,,4,4,8,4,,0,4,4,,8,0,0,4,4,8,0
2015,5,29,4,0,,8,8,24,4,,8,4,0,,0,4,0,0,20,4,0
2015,5,29,5,0,,0,0,28,0,,0,12,8,,0,0,0,0,4,0,0
2015,5,29,6,0,,8,4,49,0,,0,0,0,,8,4,0,0,12,12,0
2015,5,29,7,4,,0,0,8,20,,4,0,4,,4,0,0,0,0,4,8
2015,5,29,8,20,,61,8,53,0,,4,20,4,,4,4,0,0,20,4,12
2015,5,29,9,20,,200,16,204,0,,0,41,8,,8,0,8,0,8,20,16
2015,5,29,10,41,,69,0,65,20,,4,192,4,,12,4,131,8,8,131,20
2015,5,29,11,41,,24,8,221,24,,8,262,12,,8,0,200,8,57,221,16
2015,5,29,12,98,,24,0,127,69,,122,122,0,,0,4,184,0,65,209,16
2015,5,29,13,36,,12,0,131,20,,135,73,0,,8,0,225,28,49,90,8
2015,5,29,14,57,,28,12,73,16,,49,172,0,,8,4,471,4,8,32,16
2015,5,29,15,0,,16,0,135,45,,102,233,4,,12,8,0,4,16,8,8
2015,5,29,16,0,,82,0,82,8,,8,57,0,,4,4,0,0,0,4,8
2015,5,29,17,20,,69,8,98,28,,0,8,0,,0,4,0,4,4,0,8
2015,5,29,18,0,,8,0,49,32,,0,20,4,,4,0,0,4,0,4,4
2015,5,29,19,0,,0,4,20,4,,0,0,0,,0,0,0,4,4,8,0
2015,5,29,20,0,,12,0,36,4,,0,4,0,,16,0,0,8,4,0,4
2015,5,29,21,0,,0,8,57,4,,0,4,0,,12,0,0,0,4,0,0
2015,5,29,22,0,,0,0,8,0,,0,4,12,,20,0,0,0,0,0,0
2015,5,29,23,0,,0,4,12,0,,4,4,4,,0,8,0,8,0,8,4
2015,5,29,24,0,,0,0,36,4,,0,32,16,,0,0,0,0,0,0,4
2015,5,30,1,0,,8,0,0,0,,0,4,4,,4,0,8,0,0,8,0
2015,5,30,2,0,,8,8,12,4,,4,0,4,,4,0,0,0,4,8,12
2015,5,30,3,0,,20,0,4,0,,0,8,4,,4,4,0,0,0,8,4
2015,5,30,4,0,,8,0,4,0,,12,0,0,,4,0,0,0,4,12,0
2015,5,30,5,0,,4,0,8,0,,0,4,12,,0,12,0,0,4,8,0
2015,5,30,6,0,,4,0,8,0,,0,12,8,,8,0,0,8,8,8,4
2015,5,30,7,8,,20,0,12,4,,8,4,4,,0,0,16,0,12,16,8
2015,5,30,8,12,,12,4,36,12,,16,16,0,,8,0,36,4,8,4,49
2015,5,30,9,32,,8,16,86,32,,4,16,4,,24,4,28,0,4,8,16
2015,5,30,10,8,,0,4,356,12,,12,102,8,,16,0,8,12,4,36,8
2015,5,30,11,32,,8,4,258,12,,8,16,8,,12,12,12,16,12,8,32
2015,5,30,12,12,,4,4,229,16,,4,8,0,,16,8,8,8,8,41,20
2015,5,30,13,8,,8,28,127,16,,16,12,16,,8,0,8,16,36,28,8
2015,5,30,14,24,,0,0,155,4,,8,4,4,,24,4,12,32,36,49,4
2015,5,30,15,20,,16,8,217,12,,16,8,0,,12,4,8,0,41,36,8
2015,5,30,16,16,,32,8,200,57,,8,12,8,,20,0,0,4,36,20,12
2015,5,30,17,20,,36,8,389,36,,12,28,4,,16,12,0,16,36,41,24
2015,5,30,18,8,,49,20,172,41,,12,12,8,,57,0,12,16,32,12,4
2015,5,30,19,20,,41,12,159,49,,0,8,4,,8,0,12,8,45,12,12
2015,5,30,20,8,,20,20,147,4,,8,12,0,,16,0,0,0,32,0,32
2015,5,30,21,4,,4,8,159,16,,8,20,0,,4,4,8,0,45,0,20
2015,5,30,22,0,,0,8,147,69,,4,36,12,,0,8,0,4,8,8,4
2015,5,30,23,0,,0,4,45,8,,8,24,4,,4,0,12,8,8,16,0
2015,5,30,24,4,,12,12,36,8,,0,299,0,,8,4,20,0,12,4,4
2015,5,31,1,0,,16,4,200,8,,8,16,4,,53,8,0,8,0,28,0
2015,5,31,2,0,,8,8,94,0,,4,8,0,,8,0,4,4,20,8,4
2015,5,31,3,0,,8,20,143,16,,0,4,8,,4,0,0,4,16,16,0
2015,5,31,4,4,,4,8,36,24,,0,0,4,,4,0,0,0,16,0,4
2015,5,31,5,0,,0,12,28,8,,8,16,0,,4,4,0,0,8,16,0
2015,5,31,6,0,,12,8,41,24,,4,32,73,,12,4,0,0,12,8,0
2015,5,31,7,12,,12,4,258,20,,8,82,8,,4,4,12,0,41,24,12
2015,5,31,8,20,,45,77,701,24,,24,118,8,,8,0,16,8,69,49,24
2015,5,31,9,12,,28,20,1197,20,,49,233,16,,20,0,12,16,20,16,49
2015,5,31,10,57,,24,8,971,69,,53,114,16,,16,8,32,4,8,24,36
2015,5,31,11,12,,57,16,1426,49,,82,151,8,,36,12,12,32,41,16,49
2015,5,31,12,41,,32,0,1426,28,,94,49,8,,24,24,41,49,57,32,65
2015,5,31,13,8,,20,4,729,61,,45,114,8,,12,4,20,41,65,32,53
2015,5,31,14,8,,16,4,446,24,,65,69,4,,0,12,24,36,45,94,24
2015,5,31,15,8,,45,12,758,65,,28,61,8,,8,8,4,45,127,49,32
2015,5,31,16,32,,32,20,737,41,,45,90,4,,32,0,45,24,98,53,32
2015,5,31,17,28,,28,16,770,32,,49,77,4,,12,4,12,20,57,49,61
2015,5,31,18,32,,12,16,282,24,,49,118,12,,32,4,16,20,53,8,45
2015,5,31,19,4,,65,16,164,16,,28,32,8,,16,12,45,24,24,28,28
2015,5,31,20,0,,73,16,49,16,,12,20,20,,4,8,28,8,41,12,20
2015,5,31,21,8,,49,16,45,8,,12,41,8,,8,4,16,24,32,16,20
2015,5,31,22,8,,16,16,77,8,,24,28,20,,4,8,8,20,32,12,20
2015,5,31,23,16,,24,0,61,12,,12,16,12,,4,65,0,4,16,8,12
2015,5,31,24,20,,20,4,28,36,,4,24,12,,4,0,12,8,20,4,4
2015,6,1,1,,,,,,,,,,,,,,,,,,
2015,6,1,2,,,,,,,,,,,,,,,,,,
2015,6,1,3,,,,,,,,,,,,,,,,,,
2015,6,1,4,,,,,,,,,,,,,,,,,,
2015,6,1,5,,,,,,,,,,,,,,,,,,
2015,6,1,6,,,,,,,,,,,,,,,,,,
2015,6,1,7,,,,,,,,,,,,,,,,,,
2015,6,1,8,,,,,,,,,,,,,,,,,,
2015,6,1,9,,,,,,,,,,,,,,,,,,
2015,6,1,10,,,,,,,,,,,,,,,,,,
2015,6,1,11,,,,,,,,,,,,,,,,,,
2015,6,1,12,,,,,,,,,,,,,,,,,,
2015,6,1,13,,,,,,,,,,,,,,,,,,
2015,6,1,14,,,,,,,,,,,,,,,,,,
2015,6,1,15,,,,,,,,,,,,,,,,,,
2015,6,1,16,,,,,,,,,,,,,,,,,,
2015,6,1,17,,,,,,,,,,,,,,,,,,
2015,6,1,18,,,,,,,,,,,,,,,,,,
2015,6,1,19,,,,,,,,,,,,,,,,,,
2015,6,1,20,,,,,,,,,,,,,,,,,,
2015,6,1,21,,,,,,,,,,,,,,,,,,
2015,6,1,22,,,,,,,,,,,,,,,,,,
2015,6,1,23,,,,,,,,,,,,,,,,,,
2015,6,1,24,,,,,,,,,,,,,,,,,,
2015,6,2,1,,,,,,,,,,,,,,,,,,
2015,6,2,2,,,,,,,,,,,,,,,,,,
2015,6,2,3,,,,,,,,,,,,,,,,,,
2015,6,2,4,,,,,,,,,,,,,,,,,,
2015,6,2,5,,,,,,,,,,,,,,,,,,
2015,6,2,6,,,,,,,,,,,,,,,,,,
2015,6,2,7,,,,,,,,,,,,,,,,,,
2015,6,2,8,,,,,,,,,,,,,,,,,,
2015,6,2,9,,,,,,,,,,,,,,,,,,
2015,6,2,10,,,,,,,,,,,,,,,,,,
2015,6,2,11,,,,,,,,,,,,,,,,,,
2015,6,2,12,,,,,,,,,,,,,,,,,,
2015,6,2,13,,,,,,,,,,,,,,,,,,
2015,6,2,14,,,,,,,,,,,,,,,,,,
2015,6,2,15,,,,,,,,,,,,,,,,,,
2015,6,2,16,,,,,,,,,,,,,,,,,,
2015,6,2,17,,,,,,,,,,,,,,,,,,
2015,6,2,18,,,,,,,,,,,,,,,,,,
2015,6,2,19,,,,,,,,,,,,,,,,,,
2015,6,2,20,,,,,,,,,,,,,,,,,,
2015,6,2,21,,,,,,,,,,,,,,,,,,
2015,6,2,22,,,,,,,,,,,,,,,,,,
2015,6,2,23,,,,,,,,,,,,,,,,,,
2015,6,2,24,,,,,,,,,,,,,,,,,,
2015,6,3,1,,,,,,,,,,,,,,,,,,
2015,6,3,2,,,,,,,,,,,,,,,,,,
2015,6,3,3,,,,,,,,,,,,,,,,,,
2015,6,3,4,,,,,,,,,,,,,,,,,,
2015,6,3,5,,,,,,,,,,,,,,,,,,
2015,6,3,6,,,,,,,,,,,,,,,,,,
2015,6,3,7,,,,,,,,,,,,,,,,,,
2015,6,3,8,,,,,,,,,,,,,,,,,,
2015,6,3,9,,,,,,,,,,,,,,,,,,
2015,6,3,10,,,,,,,,,,,,,,,,,,
2015,6,3,11,,,,,,,,,,,,,,,,,,
2015,6,3,12,,,,,,,,,,,,,,,,,,
2015,6,3,13,,,,,,,,,,,,,,,,,,
2015,6,3,14,,,,,,,,,,,,,,,,,,
2015,6,3,15,,,,,,,,,,,,,,,,,,
2015,6,3,16,,,,,,,,,,,,,,,,,,
2015,6,3,17,,,,,,,,,,,,,,,,,,
2015,6,3,18,,,,,,,,,,,,,,,,,,
2015,6,3,19,,,,,,,,,,,,,,,,,,
2015,6,3,20,,,,,,,,,,,,,,,,,,
2015,6,3,21,,,,,,,,,,,,,,,,,,
2015,6,3,22,,,,,,,,,,,,,,,,,,
2015,6,3,23,,,,,,,,,,,,,,,,,,
2015,6,3,24,,,,,,,,,,,,,,,,,,
2015,6,4,1,,,,,,,,,,,,,,,,,,
2015,6,4,2,,,,,,,,,,,,,,,,,,
2015,6,4,3,,,,,,,,,,,,,,,,,,
2015,6,4,4,,,,,,,,,,,,,,,,,,
2015,6,4,5,,,,,,,,,,,,,,,,,,
2015,6,4,6,,,,,,,,,,,,,,,,,,
2015,6,4,7,,,,,,,,,,,,,,,,,,
2015,6,4,8,,,,,,,,,,,,,,,,,,
2015,6,4,9,,,,,,,,,,,,,,,,,,
2015,6,4,10,,,,,,,,,,,,,,,,,,
2015,6,4,11,,,,,,,,,,,,,,,,,,
2015,6,4,12,,,,,,,,,,,,,,,,,,
2015,6,4,13,,,,,,,,,,,,,,,,,,
2015,6,4,14,,,,,,,,,,,,,,,,,,
2015,6,4,15,,,,,,,,,,,,,,,,,,
2015,6,4,16,,,,,,,,,,,,,,,,,,
2015,6,4,17,,,,,,,,,,,,,,,,,,
2015,6,4,18,,,,,,,,,,,,,,,,,,
2015,6,4,19,,,,,,,,,,,,,,,,,,
2015,6,4,20,,,,,,,,,,,,,,,,,,
2015,6,4,21,,,,,,,,,,,,,,,,,,
2015,6,4,22,,,,,,,,,,,,,,,,,,
2015,6,4,23,,,,,,,,,,,,,,,,,,
2015,6,4,24,,,,,,,,,,,,,,,,,,
2015,6,5,1,,,,,,,,,,,,,,,,,,
2015,6,5,2,,,,,,,,,,,,,,,,,,
2015,6,5,3,,,,,,,,,,,,,,,,,,
2015,6,5,4,,,,,,,,,,,,,,,,,,
2015,6,5,5,,,,,,,,,,,,,,,,,,
2015,6,5,6,,,,,,,,,,,,,,,,,,
2015,6,5,7,,,,,,,,,,,,,,,,,,
2015,6,5,8,,,,,,,,,,,,,,,,,,
2015,6,5,9,,,,,,,,,,,,,,,,,,
2015,6,5,10,,,,,,,,,,,,,,,,,,
2015,6,5,11,,,,,,,,,,,,,,,,,,
2015,6,5,12,,,,,,,,,,,,,,,,,,
2015,6,5,13,,,,,,,,,,,,,,,,,,
2015,6,5,14,,,,,,,,,,,,,,,,,,
2015,6,5,15,,,,,,,,,,,,,,,,,,
2015,6,5,16,,,,,,,,,,,,,,,,,,
2015,6,5,17,,,,,,,,,,,,,,,,,,
2015,6,5,18,,,,,,,,,,,,,,,,,,
2015,6,5,19,,,,,,,,,,,,,,,,,,
2015,6,5,20,,,,,,,,,,,,,,,,,,
2015,6,5,21,,,,,,,,,,,,,,,,,,
2015,6,5,22,,,,,,,,,,,,,,,,,,
2015,6,5,23,,,,,,,,,,,,,,,,,,
2015,6,5,24,,,,,,,,,,,,,,,,,,
2015,6,6,1,,,,,,,,,,,,,,,,,,
2015,6,6,2,,,,,,,,,,,,,,,,,,
2015,6,6,3,,,,,,,,,,,,,,,,,,
2015,6,6,4,,,,,,,,,,,,,,,,,,
2015,6,6,5,,,,,,,,,,,,,,,,,,
2015,6,6,6,,,,,,,,,,,,,,,,,,
2015,6,6,7,,,,,,,,,,,,,,,,,,
2015,6,6,8,,,,,,,,,,,,,,,,,,
2015,6,6,9,,,,,,,,,,,,,,,,,,
2015,6,6,10,,,,,,,,,,,,,,,,,,
2015,6,6,11,,,,,,,,,,,,,,,,,,
2015,6,6,12,,,,,,,,,,,,,,,,,,
2015,6,6,13,,,,,,,,,,,,,,,,,,
2015,6,6,14,,,,,,,,,,,,,,,,,,
2015,6,6,15,,,,,,,,,,,,,,,,,,
2015,6,6,16,,,,,,,,,,,,,,,,,,
2015,6,6,17,,,,,,,,,,,,,,,,,,
2015,6,6,18,,,,,,,,,,,,,,,,,,
2015,6,6,19,,,,,,,,,,,,,,,,,,
2015,6,6,20,,,,,,,,,,,,,,,,,,
2015,6,6,21,,,,,,,,,,,,,,,,,,
2015,6,6,22,,,,,,,,,,,,,,,,,,
2015,6,6,23,,,,,,,,,,,,,,,,,,
2015,6,6,24,,,,,,,,,,,,,,,,,,
2015,6,7,1,,,,,,,,,,,,,,,,,,
2015,6,7,2,,,,,,,,,,,,,,,,,,
2015,6,7,3,,,,,,,,,,,,,,,,,,
2015,6,7,4,,,,,,,,,,,,,,,,,,
2015,6,7,5,,,,,,,,,,,,,,,,,,
2015,6,7,6,,,,,,,,,,,,,,,,,,
2015,6,7,7,,,,,,,,,,,,,,,,,,
2015,6,7,8,,,,,,,,,,,,,,,,,,
2015,6,7,9,,,,,,,,,,,,,,,,,,
2015,6,7,10,,,,,,,,,,,,,,,,,,
2015,6,7,11,,,,,,,,,,,,,,,,,,
2015,6,7,12,,,,,,,,,,,,,,,,,,
2015,6,7,13,,,,,,,,,,,,,,,,,,
2015,6,7,14,,,,,,,,,,,,,,,,,,
2015,6,7,15,,,,,,,,,,,,,,,,,,
2015,6,7,16,,,,,,,,,,,,,,,,,,
2015,6,7,17,,,,,,,,,,,,,,,,,,
2015,6,7,18,,,,,,,,,,,,,,,,,,
2015,6,7,19,,,,,,,,,,,,,,,,,,
2015,6,7,20,,,,,,,,,,,,,,,,,,
2015,6,7,21,,,,,,,,,,,,,,,,,,
2015,6,7,22,,,,,,,,,,,,,,,,,,
2015,6,7,23,,,,,,,,,,,,,,,,,,
2015,6,7,24,,,,,,,,,,,,,,,,,,
2015,6,8,1,,,,,,,,,,,,,,,,,,
2015,6,8,2,,,,,,,,,,,,,,,,,,
2015,6,8,3,,,,,,,,,,,,,,,,,,
2015,6,8,4,,,,,,,,,,,,,,,,,,
2015,6,8,5,,,,,,,,,,,,,,,,,,
2015,6,8,6,,,,,,,,,,,,,,,,,,
2015,6,8,7,,,,,,,,,,,,,,,,,,
2015,6,8,8,,,,,,,,,,,,,,,,,,
2015,6,8,9,,,,,,,,,,,,,,,,,,
2015,6,8,10,,,,,,,,,,,,,,,,,,
2015,6,8,11,,,,,,,,,,,,,,,,,,
2015,6,8,12,,,,,,,,,,,,,,,,,,
2015,6,8,13,,,,,,,,,,,,,,,,,,
2015,6,8,14,,,,,,,,,,,,,,,,,,
2015,6,8,15,,,,,,,,,,,,,,,,,,
2015,6,8,16,,,,,,,,,,,,,,,,,,
2015,6,8,17,,,,,,,,,,,,,,,,,,
2015,6,8,18,,,,,,,,,,,,,,,,,,
2015,6,8,19,,,,,,,,,,,,,,,,,,
2015,6,8,20,,,,,,,,,,,,,,,,,,
2015,6,8,21,,,,,,,,,,,,,,,,,,
2015,6,8,22,,,,,,,,,,,,,,,,,,
2015,6,8,23,,,,,,,,,,,,,,,,,,
2015,6,8,24,,,,,,,,,,,,,,,,,,
2015,6,9,1,,,,,,,,,,,,,,,,,,
2015,6,9,2,,,,,,,,,,,,,,,,,,
2015,6,9,3,,,,,,,,,,,,,,,,,,
2015,6,9,4,,,,,,,,,,,,,,,,,,
2015,6,9,5,,,,,,,,,,,,,,,,,,
2015,6,9,6,,,,,,,,,,,,,,,,,,
2015,6,9,7,,,,,,,,,,,,,,,,,,
2015,6,9,8,,,,,,,,,,,,,,,,,,
2015,6,9,9,,,,,,,,,,,,,,,,,,
2015,6,9,10,,,,,,,,,,,,,,,,,,
2015,6,9,11,,,,,,,,,,,,,,,,,,
2015,6,9,12,,,,,,,,,,,,,,,,,,
2015,6,9,13,,,,,,,,,,,,,,,,,,
2015,6,9,14,,,,,,,,,,,,,,,,,,
2015,6,9,15,,,,,,,,,,,,,,,,,,
2015,6,9,16,,,,,,,,,,,,,,,,,,
2015,6,9,17,,,,,,,,,,,,,,,,,,
2015,6,9,18,,,,,,,,,,,,,,,,,,
2015,6,9,19,,,,,,,,,,,,,,,,,,
2015,6,9,20,,,,,,,,,,,,,,,,,,
2015,6,9,21,,,,,,,,,,,,,,,,,,
2015,6,9,22,,,,,,,,,,,,,,,,,,
2015,6,9,23,,,,,,,,,,,,,,,,,,
2015,6,9,24,,,,,,,,,,,,,,,,,,
2015,6,10,1,,,,,,,,,,,,,,,,,,
2015,6,10,2,,,,,,,,,,,,,,,,,,
2015,6,10,3,,,,,,,,,,,,,,,,,,
2015,6,10,4,,,,,,,,,,,,,,,,,,
2015,6,10,5,,,,,,,,,,,,,,,,,,
2015,6,10,6,,,,,,,,,,,,,,,,,,
2015,6,10,7,,,,,,,,,,,,,,,,,,
2015,6,10,8,,,,,,,,,,,,,,,,,,
2015,6,10,9,,,,,,,,,,,,,,,,,,
2015,6,10,10,,,,,,,,,,,,,,,,,,
2015,6,10,11,,,,,,,,,,,,,,,,,,
2015,6,10,12,,,,,,,,,,,,,,,,,,
2015,6,10,13,,,,,,,,,,,,,,,,,,
2015,6,10,14,,,,,,,,,,,,,,,,,,
2015,6,10,15,,,,,,,,,,,,,,,,,,
2015,6,10,16,,,,,,,,,,,,,,,,,,
2015,6,10,17,,,,,,,,,,,,,,,,,,
2015,6,10,18,,,,,,,,,,,,,,,,,,
2015,6,10,19,,,,,,,,,,,,,,,,,,
2015,6,10,20,,,,,,,,,,,,,,,,,,
2015,6,10,21,,,,,,,,,,,,,,,,,,
2015,6,10,22,,,,,,,,,,,,,,,,,,
2015,6,10,23,,,,,,,,,,,,,,,,,,
2015,6,10,24,,,,,,,,,,,,,,,,,,
2015,6,11,1,,,,,,,,,,,,,,,,,,
2015,6,11,2,,,,,,,,,,,,,,,,,,
2015,6,11,3,,,,,,,,,,,,,,,,,,
2015,6,11,4,,,,,,,,,,,,,,,,,,
2015,6,11,5,,,,,,,,,,,,,,,,,,
2015,6,11,6,,,,,,,,,,,,,,,,,,
2015,6,11,7,,,,,,,,,,,,,,,,,,
2015,6,11,8,,,,,,,,,,,,,,,,,,
2015,6,11,9,,,,,,,,,,,,,,,,,,
2015,6,11,10,,,,,,,,,,,,,,,,,,
2015,6,11,11,,,,,,,,,,,,,,,,,,
2015,6,11,12,,,,,,,,,,,,,,,,,,
2015,6,11,13,,,,,,,,,,,,,,,,,,
2015,6,11,14,,,,,,,,,,,,,,,,,,
2015,6,11,15,,,,,,,,,,,,,,,,,,
2015,6,11,16,,,,,,,,,,,,,,,,,,
2015,6,11,17,,,,,,,,,,,,,,,,,,
2015,6,11,18,,,,,,,,,,,,,,,,,,
2015,6,11,19,,,,,,,,,,,,,,,,,,
2015,6,11,20,,,,,,,,,,,,,,,,,,
2015,6,11,21,,,,,,,,,,,,,,,,,,
2015,6,11,22,,,,,,,,,,,,,,,,,,
2015,6,11,23,,,,,,,,,,,,,,,,,,
2015,6,11,24,,,,,,,,,,,,,,,,,,
2015,6,12,1,,,,,,,,,,,,,,,,,,
2015,6,12,2,,,,,,,,,,,,,,,,,,
2015,6,12,3,,,,,,,,,,,,,,,,,,
2015,6,12,4,,,,,,,,,,,,,,,,,,
2015,6,12,5,,,,,,,,,,,,,,,,,,
2015,6,12,6,,,,,,,,,,,,,,,,,,
2015,6,12,7,,,,,,,,,,,,,,,,,,
